"ensembl_gene_id" "external_gene_name" "chromosome_name" "start_position" "end_position" "description"
"ENSXETG00000045791" "" "Chr9" 46365378 46366913 ""
"ENSXETG00000001182" "eef1a1" "Chr5" 91800849 91805397 "eukaryotic translation elongation factor 1 alpha 1 [Source:Xenbase;Acc:XB-GENE-480094]"
"ENSXETG00000048868" "" "Chr9" 5405633 5407352 ""
"ENSXETG00000046256" "rab5c" "Chr10" 6893785 6914143 "RAB5C, member RAS onco family [Source:Xenbase;Acc:XB-GENE-494292]"
"ENSXETG00000003375" "fam50a" "Chr8" 168891 180736 "family with sequence similarity 50 member A [Source:Xenbase;Acc:XB-GENE-970297]"
"ENSXETG00000048438" "" "Chr10" 2528368 2536745 ""
"ENSXETG00000003374" "col1a1" "Chr10" 18236515 18262663 "collagen, type I, alpha 1 [Source:Xenbase;Acc:XB-GENE-6258379]"
"ENSXETG00000046823" "rpl7l1" "Sca19" 12358 22236 "ribosomal protein L7 like 1 [Source:Xenbase;Acc:XB-GENE-5911163]"
"ENSXETG00000018837" "fbrs" "Chr9" 13795717 13812734 "fibrosin [Source:Xenbase;Acc:XB-GENE-6469614]"
"ENSXETG00000008612" "slc6a8l" "Chr4" 137379507 137434612 "solute carrier family 6 (neurotransmitter transporter), member 8 like [Source:Xenbase;Acc:XB-GENE-5768780]"
"ENSXETG00000017643" "chuk" "Chr7" 110561660 110592736 "component of inhibitor of nuclear factor kappa B kinase complex [Source:Xenbase;Acc:XB-GENE-5910008]"
"ENSXETG00000048648" "" "Chr10" 9731656 9732384 ""
"ENSXETG00000032463" "nlrc3" "Chr9" 20694680 20708892 "NLR family, CARD domain containing 3 [Source:Xenbase;Acc:XB-GENE-981781]"
"ENSXETG00000026166" "arl13a" "Chr8" 38564187 38599387 "ADP ribosylation factor like GTPase 13A [Source:Xenbase;Acc:XB-GENE-1007191]"
"ENSXETG00000032374" "t2r25" "Chr9" 12109869 12110744 "bitter taste receptor 25 [Source:NCBI gene (formerly Entrezgene);Acc:100335076]"
"ENSXETG00000000183" "atmin" "Chr4" 52813340 52825790 "ATM interactor [Source:Xenbase;Acc:XB-GENE-5861068]"
"ENSXETG00000037237" "" "Chr9" 4072243 4075275 ""
"ENSXETG00000043416" "" "Chr6" 66988802 66999181 ""
"ENSXETG00000006839" "xylt2" "Chr10" 43905551 43920967 "xylosyltransferase II [Source:Xenbase;Acc:XB-GENE-993408]"
"ENSXETG00000001141" "hba4" "Chr9" 40401786 40418991 "alpha-T4 globin, Putative ortholog of hemoglobin alpha chain [Source:Xenbase;Acc:XB-GENE-956173]"
"ENSXETG00000024070" "abhd16a" "Chr8" 74873371 74892539 "abhydrolase domain containing 16A [Source:Xenbase;Acc:XB-GENE-480044]"
"ENSXETG00000045516" "mrgbp" "Chr10" 2536242 2541044 "MRG/MORF4L binding protein [Source:NCBI gene (formerly Entrezgene);Acc:595073]"
"ENSXETG00000048548" "" "Chr9" 5422338 5425392 ""
"ENSXETG00000031521" "relb" "Chr8" 71129389 71149089 "v-rel avian reticuloendotheliosis viral onco homolog B [Source:Xenbase;Acc:XB-GENE-964072]"
"ENSXETG00000034523" "" "Chr9" 10149435 10156089 ""
"ENSXETG00000047175" "" "Chr9" 13018710 13019633 ""
"ENSXETG00000033233" "" "Chr9" 72955080 73079054 ""
"ENSXETG00000045902" "" "Chr8" 133441232 133684109 ""
"ENSXETG00000008889" "ndufs6" "Chr6" 67132273 67142404 "NADH:ubiquinone oxidoreductase subunit S6 [Source:Xenbase;Acc:XB-GENE-1009702]"
"ENSXETG00000026827" "fbxo36" "Chr5" 129205168 129219063 "F-box protein 36 [Source:Xenbase;Acc:XB-GENE-1014869]"
"ENSXETG00000003430" "rrp12" "Chr7" 32766411 32942648 "ribosomal RNA processing 12 homolog [Source:Xenbase;Acc:XB-GENE-993600]"
"ENSXETG00000025675" "cdc42bpb" "Chr8" 97898361 97967113 "CDC42 binding protein kinase beta [Source:Xenbase;Acc:XB-GENE-1005934]"
"ENSXETG00000017909" "slc39a9" "Chr8" 109828943 109844917 "solute carrier family 39 member 9 [Source:Xenbase;Acc:XB-GENE-943772]"
"ENSXETG00000041845" "" "Chr7" 119877685 119889739 ""
"ENSXETG00000043764" "" "Chr8" 140785606 140836442 ""
"ENSXETG00000001399" "mrps16" "Chr7" 95964177 95970383 "mitochondrial ribosomal protein S16 [Source:Xenbase;Acc:XB-GENE-5805277]"
"ENSXETG00000023116" "adamtsl2" "Chr8" 5257456 5304812 "ADAMTS like 2 [Source:Xenbase;Acc:XB-GENE-6047393]"
"ENSXETG00000043174" "" "Chr9" 13091232 13092155 ""
"ENSXETG00000032711" "tbc1d13" "Chr8" 22564421 22579252 "TBC1 domain family member 13 [Source:Xenbase;Acc:XB-GENE-961035]"
"ENSXETG00000047948" "" "Chr5" 91663170 91709223 ""
"ENSXETG00000039841" "mien1" "Chr10" 9776780 9790811 "migration and invasion enhancer 1 [Source:Xenbase;Acc:XB-GENE-969302]"
"ENSXETG00000020214" "engase" "Chr10" 22405594 22437239 "endo-beta-N-acetylglucosaminidase [Source:Xenbase;Acc:XB-GENE-981873]"
"ENSXETG00000048784" "tnfrsf12a" "Chr9" 5430652 5441120 "tumor necrosis factor receptor superfamily member 12A [Source:Xenbase;Acc:XB-GENE-921790]"
"ENSXETG00000038327" "" "Chr9" 63966450 63985300 ""
"ENSXETG00000005092" "ophn1" "Chr8" 41331912 41417502 "oligophrenin 1 [Source:Xenbase;Acc:XB-GENE-1009725]"
"ENSXETG00000006287" "prss8l.5  loc108703873" "Chr9" 7525359 7534775 "serine protease 27-like 5 [Source:Xenbase;Acc:XB-GENE-22167980]"
"ENSXETG00000048214" "" "Chr10" 2546177 2554727 ""
"ENSXETG00000012132" "trmt10a" "Chr5" 126318996 126325933 "tRNA methyltransferase 10A [Source:Xenbase;Acc:XB-GENE-942310]"
"ENSXETG00000011901" "slc2a5" "Chr7" 89696250 89712859 "solute carrier family 2 member 5 [Source:Xenbase;Acc:XB-GENE-494009]"
"ENSXETG00000010075" "hyou1" "Chr7" 80997289 81058701 "hypoxia up-regulated 1 [Source:Xenbase;Acc:XB-GENE-921821]"
"ENSXETG00000037166" "" "Chr9" 10158006 10163717 ""
"ENSXETG00000045433" "" "Chr9" 58162784 58163811 ""
"ENSXETG00000046808" "" "Chr4" 93114390 93115991 ""
"ENSXETG00000047098" "" "Sca19" 29889 31475 ""
"ENSXETG00000009649" "xkrx" "Chr8" 38586392 38598562 "XK related X-linked [Source:Xenbase;Acc:XB-GENE-957186]"
"ENSXETG00000046090" "rtraf" "Chr8" 95823703 95834178 "RNA transcription, translation and transport factor [Source:Xenbase;Acc:XB-GENE-973282]"
"ENSXETG00000001527" "gab3" "Chr8" 50506416 50570562 "GRB2 associated binding protein 3 [Source:Xenbase;Acc:XB-GENE-948841]"
"ENSXETG00000018735" "tcf7l2" "Chr7" 3160072 3320631 "transcription factor 7 like 2 [Source:Xenbase;Acc:XB-GENE-485975]"
"ENSXETG00000007179" "sema3fl" "Chr8" 26019815 26089285 "semaphorin 3F like [Source:Xenbase;Acc:XB-GENE-940271]"
"ENSXETG00000000170" "cenpn" "Chr4" 52829224 52847092 "centromere protein N [Source:Xenbase;Acc:XB-GENE-945688]"
"ENSXETG00000044430" "" "Chr10" 2551418 2553911 ""
"ENSXETG00000010321" "cluap1" "Chr9" 20710417 20735081 "clusterin associated protein 1 [Source:Xenbase;Acc:XB-GENE-5734279]"
"ENSXETG00000020057" "utp6" "Chr10" 52008085 52067613 "UTP6 small subunit processome component [Source:Xenbase;Acc:XB-GENE-997471]"
"ENSXETG00000043177" "arl4c" "Chr9" 59382859 59383440 "ADP ribosylation factor like GTPase 4C [Source:Xenbase;Acc:XB-GENE-998820]"
"ENSXETG00000048842" "" "Chr9" 73039846 73045475 ""
"ENSXETG00000007282" "top2b" "Chr6" 47626481 47672661 "DNA topoisomerase II beta [Source:Xenbase;Acc:XB-GENE-940716]"
"ENSXETG00000020742" "tpsg1" "Chr9" 7536123 7545382 "tryptase gamma 1 [Source:Xenbase;Acc:XB-GENE-5893000]"
"ENSXETG00000034450" "" "Chr8" 71149118 71151980 ""
"ENSXETG00000002823" "ryr1" "Chr8" 80282817 80396952 "ryanodine receptor 1 (skeletal) [Source:Xenbase;Acc:XB-GENE-1013509]"
"ENSXETG00000033246" "b2m" "Chr9" 5450536 5461831 "beta-2-microglobulin [Source:Xenbase;Acc:XB-GENE-922470]"
"ENSXETG00000008860" "hk1" "Chr7" 38739122 38798755 "hexokinase 1 [Source:Xenbase;Acc:XB-GENE-944850]"
"ENSXETG00000040752" "hacd2" "Chr9" 90249538 90259996 "3-hydroxyacyl-CoA dehydratase 2 [Source:Xenbase;Acc:XB-GENE-5998532]"
"ENSXETG00000046084" "" "Sca20" 4061 12201 ""
"ENSXETG00000041705" "" "Chr9" 897551 900678 ""
"ENSXETG00000004098" "smg9" "Chr7" 119938766 119951299 "SMG9 nonsense mediated mRNA decay factor [Source:Xenbase;Acc:XB-GENE-990837]"
"ENSXETG00000004208" "rsph14" "Chr1" 152322112 152424294 "radial spoke head 14 homolog (Chlamydomonas) [Source:Xenbase;Acc:XB-GENE-980692]"
"ENSXETG00000013410" "rptor" "Chr10" 26904575 27070469 "regulatory associated protein of MTOR, complex 1 [Source:Xenbase;Acc:XB-GENE-1012818]"
"ENSXETG00000031853" "" "Chr9" 73081790 73089173 ""
"ENSXETG00000002117" "slc17a5" "Chr5" 91744485 91771600 "solute carrier family 17 member 5 [Source:Xenbase;Acc:XB-GENE-853687]"
"ENSXETG00000009648" "nox1" "Chr8" 38602087 38617672 "NADPH oxidase 1 [Source:Xenbase;Acc:XB-GENE-1013455]"
"ENSXETG00000013439" "ppih" "Chr7" 94742064 94761755 "peptidylprolyl isomerase H [Source:Xenbase;Acc:XB-GENE-485863]"
"ENSXETG00000047777" "NTSR1" "Chr10" 2574827 2584940 "neurotensin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8039]"
"ENSXETG00000006265" "cel.1" "Chr8" 11317812 11337892 "carboxyl ester lipase, 1  [Source:Xenbase;Acc:XB-GENE-22172575]"
"ENSXETG00000001137" "hba-l5" "Chr9" 40436047 40458276 "alpha globin larval-5 [Source:Xenbase;Acc:XB-GENE-5912359]"
"ENSXETG00000042644" "" "Chr8" 64096813 64109075 ""
"ENSXETG00000038187" "prr14" "Chr9" 13821685 13830194 "proline rich 14 [Source:Xenbase;Acc:XB-GENE-5723359]"
"ENSXETG00000015146" "XB5961859 [provisional:trim39]" "Chr10" 9797780 9809414 "provisional ortholog of tripartite motif containing 39 [Source:Xenbase;Acc:XB-GENE-5961860]"
"ENSXETG00000042219" "" "Chr7" 96083288 96108284 ""
"ENSXETG00000016492" "gng2" "Chr8" 95846436 95891298 "guanine nucleotide binding protein (G protein), gamma 2 [Source:Xenbase;Acc:XB-GENE-961282]"
"ENSXETG00000031863" "XB5811292 [provisional]" "Chr9" 58939116 58998741 "uncharacterized XB5811292 [Source:Xenbase;Acc:XB-GENE-5811293]"
"ENSXETG00000045853" "" "Chr9" 1323113 1324486 ""
"ENSXETG00000041068" "znf329" "Chr8" 122675869 122687945 "zinc finger protein 329 [Source:Xenbase;Acc:XB-GENE-5965306]"
"ENSXETG00000006433" "" "Chr8" 45024597 45026746 ""
"ENSXETG00000042671" "" "Chr9" 4122964 4221058 ""
"ENSXETG00000012129" "ilkap" "Chr5" 126325987 126335696 "ILK associated serine/threonine phosphatase [Source:Xenbase;Acc:XB-GENE-1000324]"
"ENSXETG00000035961" "" "Chr9" 10181780 10196316 ""
"ENSXETG00000048465" "RNF224" "Chr8" 1783484 1855156 "ring finger protein 224 [Source:HGNC Symbol;Acc:HGNC:41912]"
"ENSXETG00000027678" "gnaz" "Chr1" 152356509 152403137 "guanine nucleotide binding protein (G protein), alpha z polypeptide [Source:Xenbase;Acc:XB-GENE-980745]"
"ENSXETG00000036577" "uts2" "Chr7" 101253585 101259868 "urotensin 2 [Source:Xenbase;Acc:XB-GENE-951426]"
"ENSXETG00000033855" "XB5892933 [provisional:prss27.3]" "Chr9" 7609672 7619137 "serine protease 27 3 (provisional) [Source:Xenbase;Acc:XB-GENE-5892934]"
"ENSXETG00000041886" "tuba1cl.2" "Chr9" 83881899 83919386 "tubulin alpha 1c like, 1 [Source:Xenbase;Acc:XB-GENE-5924998]"
"ENSXETG00000019084" "ppp1r37" "Chr8" 71162063 71187027 "protein phosphatase 1 regulatory subunit 37 [Source:Xenbase;Acc:XB-GENE-940153]"
"ENSXETG00000046103" "rtel1" "Chr10" 1009320 1035046 "regulator of telomere elongation helicase 1 [Source:Xenbase;Acc:XB-GENE-6035930]"
"ENSXETG00000007583" "marchf7" "Chr9" 73092486 73123017 "membrane associated ring-CH-type finger 7 [Source:Xenbase;Acc:XB-GENE-962645]"
"ENSXETG00000030334" "" "Chr9" 1996736 2000315 ""
"ENSXETG00000041061" "" "Chr8" 74907567 74923122 ""
"ENSXETG00000012311" "nfatc2" "Chr10" 35295384 35402794 "nuclear factor of activated T cells 2 [Source:Xenbase;Acc:XB-GENE-492278]"
"ENSXETG00000032062" "XB22063306 [provisional:btn1a1]" "Chr8" 121226780 121247782 "provisional ortholog of butyrophilin subfamily 1 member A1 [Source:Xenbase;Acc:XB-GENE-22063307]"
"ENSXETG00000026559" "gpr157" "Chr7" 89717961 89739185 "G protein-coupled receptor 157 [Source:Xenbase;Acc:XB-GENE-492646]"
"ENSXETG00000041911" "nhlh1" "Chr8" 137226022 137245550 "nescient helix-loop-helix 1 [Source:Xenbase;Acc:XB-GENE-989790]"
"ENSXETG00000038502" "cgas" "Chr5" 91837605 91846082 "cyclic GMP-AMP synthase [Source:Xenbase;Acc:XB-GENE-6466735]"
"ENSXETG00000025118" "mob4" "Chr9" 46389353 46461372 "MOB family member 4, phocein [Source:Xenbase;Acc:XB-GENE-948291]"
"ENSXETG00000039326" "" "Chr9" 13490051 13491723 ""
"ENSXETG00000016255" "tdrd6" "Chr5" 146957815 146991248 "tudor domain containing 6 [Source:Xenbase;Acc:XB-GENE-5969988]"
"ENSXETG00000012100" "btnl2" "Chr8" 140843735 140981841 ""
"ENSXETG00000049344" "" "Chr8" 1792369 1794986 ""
"ENSXETG00000041405" "" "Chr10" 43920641 43938954 ""
"ENSXETG00000045534" "wdr13" "Sca20" 12422 24881 "WD repeat domain 13 [Source:Xenbase;Acc:XB-GENE-5810758]"
"ENSXETG00000045001" "" "Chr10" 2584122 2627107 ""
"ENSXETG00000043896" "" "Chr8" 45082326 45088729 ""
"ENSXETG00000004097" "hspa1a" "Chr7" 119948468 119964680 "heat shock protein family A (Hsp70) member 1A [Source:Xenbase;Acc:XB-GENE-5842877]"
"ENSXETG00000018239" "vasp" "Chr8" 70494382 70583870 "vasodilator stimulated phosphoprotein [Source:Xenbase;Acc:XB-GENE-6454542]"
"ENSXETG00000033901" "erich1" "Chr9" 13812751 13815024 "glutamate rich 1 [Source:Xenbase;Acc:XB-GENE-5807533]"
"ENSXETG00000044909" "sh3bgrl" "Chr8" 64113165 64186775 "SH3 domain binding glutamate-rich protein like [Source:Xenbase;Acc:XB-GENE-994511]"
"ENSXETG00000039714" "cmc2" "Chr4" 52846770 52856814 "C-x(9)-C motif containing 2 [Source:Xenbase;Acc:XB-GENE-1016226]"
"ENSXETG00000037672" "rgs3" "Chr8" 74366454 74387439 "regulator of G-protein signaling 3 [Source:Xenbase;Acc:XB-GENE-5900212]"
"ENSXETG00000012865" "zer1" "Chr8" 22583143 22598842 "zyg-11 related, cell cycle regulator [Source:Xenbase;Acc:XB-GENE-5922834]"
"ENSXETG00000049110" "" "Chr9" 7662460 7671105 ""
"ENSXETG00000027247" "ncstn" "Chr8" 137277982 137292991 "nicastrin [Source:Xenbase;Acc:XB-GENE-955077]"
"ENSXETG00000044669" "" "Chr8" 1795303 1831737 ""
"ENSXETG00000024379" "tll2l" "Chr8" 121248740 121261570 "tolloid like 2 like [Source:Xenbase;Acc:XB-GENE-478930]"
"ENSXETG00000002303" "kat2a" "Chr10" 6922912 6951109 "K(lysine) acetyltransferase 2A [Source:Xenbase;Acc:XB-GENE-992487]"
"ENSXETG00000047939" "" "Chr9" 73118674 73123047 ""
"ENSXETG00000012078" "h6pd" "Chr7" 89805233 89834989 "hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) [Source:Xenbase;Acc:XB-GENE-988586]"
"ENSXETG00000030564" "" "Chr9" 40492615 40565890 ""
"ENSXETG00000004854" "mcm4" "Chr6" 113238836 113252050 "GATA binding protein 4 [Source:Xenbase;Acc:XB-GENE-487458]"
"ENSXETG00000043449" "" "Chr8" 45124558 45154251 ""
"ENSXETG00000045855" "epb41l1" "Chr10" 39761321 39831799 "erythrocyte membrane protein band 4.1-like 1 [Source:Xenbase;Acc:XB-GENE-877327]"
"ENSXETG00000018831" "rusf1" "Chr9" 13830351 13844891 "RUS family member 1 [Source:Xenbase;Acc:XB-GENE-6046012]"
"ENSXETG00000015145" "erbb2" "Chr10" 9803750 9881546 "erb-b2 receptor tyrosine kinase 2 [Source:Xenbase;Acc:XB-GENE-5938588]"
"ENSXETG00000031377" "kcnq5" "Chr5" 91860434 92150413 "potassium channel, voltage gated KQT-like subfamily Q, member 5 [Source:Xenbase;Acc:XB-GENE-989511]"
"ENSXETG00000024914" "rab36" "Chr1" 152424208 152449780 "RAB36, member RAS onco family [Source:Xenbase;Acc:XB-GENE-490801]"
"ENSXETG00000026859" "utp3" "Chr7" 94754143 94848328 "UTP3, small subunit processome component [Source:Xenbase;Acc:XB-GENE-989352]"
"ENSXETG00000034870" "trim72" "Chr9" 5461361 5477696 "tripartite motif containing 72, E3 ubiquitin protein ligase [Source:Xenbase;Acc:XB-GENE-5896447]"
"ENSXETG00000030742" "t2r52" "Chr9" 14045211 14046158 "bitter taste receptor 52 [Source:NCBI gene (formerly Entrezgene);Acc:100335099]"
"ENSXETG00000043428" "" "Chr8" 53195442 53201462 ""
"ENSXETG00000049146" "" "Sca22" 9353 19217 ""
"ENSXETG00000014206" "pax2" "Chr7" 43096227 43152098 "paired box 2 [Source:HGNC Symbol;Acc:HGNC:8616]"
"ENSXETG00000008619" "usp19" "Chr4" 137445658 137502283 "ubiquitin specific peptidase 19 [Source:Xenbase;Acc:XB-GENE-5869969]"
"ENSXETG00000036348" "" "Chr9" 4173550 4223054 ""
"ENSXETG00000032171" "map3k13" "Chr9" 54501686 54544624 "mitogen-activated protein kinase kinase kinase 13 [Source:Xenbase;Acc:XB-GENE-5753317]"
"ENSXETG00000006007" "" "Chr7" 96110807 96184198 ""
"ENSXETG00000021590" "gnptg" "Chr9" 28527357 28559295 "N-acetylglucosamine-1-phosphate transferase subunit gamma [Source:Xenbase;Acc:XB-GENE-945801]"
"ENSXETG00000032985" "cdyl2" "Chr4" 52868342 52938327 "chromodomain  Y like 2 [Source:Xenbase;Acc:XB-GENE-1013097]"
"ENSXETG00000035053" "" "Chr8" 45171417 45172138 ""
"ENSXETG00000032333" "gpc3" "Chr8" 68077838 68321312 "glypican 3 [Source:Xenbase;Acc:XB-GENE-982087]"
"ENSXETG00000047329" "XB940087 [provisional]" "Chr9" 14683465 14684289 "uncharacterized XB940087 [Source:Xenbase;Acc:XB-GENE-940088]"
"ENSXETG00000032094" "XB22063318 [provisional]" "Chr8" 121281226 121286855 "XlCOF6.1-like [Source:Xenbase;Acc:XB-GENE-22063319]"
"ENSXETG00000035671" "SPSB1" "Chr7" 89869022 89880772 "splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628]"
"ENSXETG00000012423" "scnn1g" "Chr9" 22789629 22804554 "sodium channel, non voltage gated 1 gamma subunit [Source:Xenbase;Acc:XB-GENE-980897]"
"ENSXETG00000033459" "znf554" "Chr7" 119971829 119978532 "zinc finger protein 554 [Source:Xenbase;Acc:XB-GENE-5959179]"
"ENSXETG00000047942" "" "Sca23" 4077 5309 ""
"ENSXETG00000045343" "fam163b" "Chr8" 5309360 5357400 "family with sequence similarity 163 member B [Source:Xenbase;Acc:XB-GENE-5846539]"
"ENSXETG00000002504" "ltb" "Chr8" 74390266 74398600 "lymphotoxin beta [Source:Xenbase;Acc:XB-GENE-494846]"
"ENSXETG00000009880" "gemin7" "Chr8" 71194600 71200118 "gem nuclear organelle associated protein 7 [Source:Xenbase;Acc:XB-GENE-6257393]"
"ENSXETG00000012176" "dhx34" "Chr8" 76855844 76885146 "DEAH-box helicase 34 [Source:Xenbase;Acc:XB-GENE-1009178]"
"ENSXETG00000049187" "" "Chr8" 45322555 45323685 ""
"ENSXETG00000040777" "" "Chr9" 63987829 63994705 ""
"ENSXETG00000012867" "pkn3" "Chr8" 22602369 22620931 "protein kinase N3 [Source:Xenbase;Acc:XB-GENE-6085008]"
"ENSXETG00000047983" "" "Chr9" 15484844 15490015 ""
"ENSXETG00000006264" "gtf3c5" "Chr8" 11334419 11354341 "ral transcription factor IIIC subunit 5 [Source:Xenbase;Acc:XB-GENE-1012275]"
"ENSXETG00000005030" "tspyl2" "Chr8" 26020022 26035531 "TSPY-like 2 [Source:Xenbase;Acc:XB-GENE-1016996]"
"ENSXETG00000030532" "slc37a4" "Chr7" 81066959 81101777 "solute carrier family 37 member 4 [Source:Xenbase;Acc:XB-GENE-922241]"
"ENSXETG00000016592" "psmb8" "Sca23" 9760 25153 "proteasome subunit beta 8 [Source:Xenbase;Acc:XB-GENE-479064]"
"ENSXETG00000015142" "pgap3" "Chr10" 9899435 9910512 "post-GPI attachment to proteins 3 [Source:Xenbase;Acc:XB-GENE-947217]"
"ENSXETG00000020236" "rbfox3" "Chr10" 22469862 23032807 "RNA binding fox-1 homolog 3 [Source:Xenbase;Acc:XB-GENE-976381]"
"ENSXETG00000044460" "" "Chr7" 94770502 94804256 ""
"ENSXETG00000037314" "fgf16" "Chr8" 45583462 45607443 "fibroblast growth factor 16 [Source:Xenbase;Acc:XB-GENE-483589]"
"ENSXETG00000047547" "" "Chr9" 10199903 10215056 ""
"ENSXETG00000004088" "kcnn4" "Chr7" 119999487 120056555 "potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 4 [Source:Xenbase;Acc:XB-GENE-1013002]"
"ENSXETG00000038280" "barx2" "Chr7" 72834357 72870268 "BARX homeobox 2 [Source:Xenbase;Acc:XB-GENE-852581]"
"ENSXETG00000010905" "ube2f" "Chr9" 59018408 59134842 "ubiquitin conjugating enzyme E2F (putative) [Source:Xenbase;Acc:XB-GENE-960076]"
"ENSXETG00000009642" "cstf2" "Chr8" 38624458 38644414 "cleavage stimulation factor, 3' pre-RNA, subunit 2 [Source:NCBI gene (formerly Entrezgene);Acc:100170457]"
"ENSXETG00000024765" "dynlrb2" "Chr4" 53063330 53071586 "dynein light chain roadblock-type 2 [Source:Xenbase;Acc:XB-GENE-491537]"
"ENSXETG00000018827" "pisd-like.2" "Chr9" 13849728 13857058 "phosphatidylserine decarboxylase [Source:Xenbase;Acc:XB-GENE-5897024]"
"ENSXETG00000006838" "rab37" "Chr10" 43938975 43958430 "RAB37, member RAS onco family [Source:Xenbase;Acc:XB-GENE-493128]"
"ENSXETG00000031685" "ccdc160" "Chr8" 68393544 68400316 "coiled-coil domain containing 160 [Source:Xenbase;Acc:XB-GENE-5812115]"
"ENSXETG00000037326" "znf397" "Chr8" 121288244 121292803 "zinc finger protein 397 [Source:Xenbase;Acc:XB-GENE-6045024]"
"ENSXETG00000014133" "heatr5a" "Chr8" 113296886 113321969 "HEAT repeat containing 5A [Source:Xenbase;Acc:XB-GENE-5868140]"
"ENSXETG00000024072" "msh5" "Chr8" 74926508 74959265 "mutS homolog 5 [Source:Xenbase;Acc:XB-GENE-480355]"
"ENSXETG00000023110" "dbh" "Chr8" 5388719 5410150 "dopamine beta-hydroxylase (dopamine beta-monooxygenase) [Source:Xenbase;Acc:XB-GENE-959495]"
"ENSXETG00000023430" "pde1c" "Chr6" 61486329 61863632 "phosphodiesterase 1C [Source:Xenbase;Acc:XB-GENE-994226]"
"ENSXETG00000022117" "brwd3" "Chr8" 64186223 64272999 "bromodomain and WD repeat domain containing 3 [Source:Xenbase;Acc:XB-GENE-5757854]"
"ENSXETG00000005019" "tp73" "Chr7" 101304514 101409150 "tumor protein p73 [Source:Xenbase;Acc:XB-GENE-482857]"
"ENSXETG00000003370" "plxna3" "Chr8" 205788 268023 "plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]"
"ENSXETG00000047053" "daam2" "Chr5" 4037714 4226308 "dishevelled associated activator of morphogenesis 2 [Source:HGNC Symbol;Acc:HGNC:18143]"
"ENSXETG00000038881" "nkpd1" "Chr8" 71200619 71215828 "NTPase KAP family P-loop domain containing 1 [Source:Xenbase;Acc:XB-GENE-6049035]"
"ENSXETG00000002257" "ptprf" "Chr4" 89470493 89639652 "protein tyrosine phosphatase receptor type F [Source:Xenbase;Acc:XB-GENE-495325]"
"ENSXETG00000010322" "" "Chr9" 20735163 20812672 ""
"ENSXETG00000015195" "psme4" "Chr5" 23640056 23699646 "proteasome activator subunit 4 [Source:Xenbase;Acc:XB-GENE-5841406]"
"ENSXETG00000001624" "stat5b" "Chr9" 55869108 56016080 "signal transducer and activator of transcription 5B [Source:Xenbase;Acc:XB-GENE-5913743]"
"ENSXETG00000015705" "qki" "Chr5" 54555867 54651873 "QKI, KH domain containing, RNA binding [Source:Xenbase;Acc:XB-GENE-486525]"
"ENSXETG00000034333" "" "Chr9" 7681189 7722845 ""
